full date,Item name,all
2022.06.17 16:24,cacao,"Sales of KAKAO Mobility, Strong Opposition by Employees KAKAO (035720) The union membership rate of Mobility employees exceeded 50%. The employees are working together to actively express their opposition to the recent rumors about the sale. It is known that KAKAO Mobility is the first affiliate of the KAKAO community (group) with a union membership rate exceeding 50%. According to the industry on the 17th, as of the evening of the previous day, the number of KAKAO Mobility employees who joined the KAKAO union 'Crew Union' exceeded 360, including those waiting to join. The total number of employees of KAKAO Mobility is about 700. The number of union members, which was only 35 in January of this year, increased to 140 as of the 15th, exceeding the majority in one day. The reason KAKAO Mobility employees are joining the union in large numbers is because of the recent sale rumors. According to the investment banking (IB) industry, MBK Partners, the largest private equity fund in Korea, proposed the sale of KAKAO Mobility to KAKAO around February this year, and it has been confirmed that negotiations are ongoing. KAKAO is the largest shareholder of KAKAO Mobility, with a 57.5% stake. The target for sale is about 40% of KAKAO's stocks. In response to this, KAKAO released an clarification, saying, “No decision has been made,” but the industry consensus is that there is a sufficient possibility of a sale. At the time of the contract that invested in KAKAO Mobility in 2017, TPG offered an exit (recovery of funds) until this year as a condition, but as the recent market slump has put the brakes on IPO (IPO), the only remaining option is to sell. because it is The fact that KAKAO Mobility has been caught up in the controversy over 'infringement of alley commercial rights' due to price hikes since the end of last year is also a big concern for KAKAO, which is working hard to improve its brand image. KAKAO Mobility employees are greatly shaken after hearing about the sale. Despite friction with the taxi industry and criticism from the political circles, it quietly built the nation's No. An employee of KAKAO Mobility said, ""Isn't this the case with responsible management emphasized at the headquarters?"" The fact that the counterparty to the sale is a private equity fund is also a point of concern for employees. It is analyzed that treatment and welfare may retreat, as well as focusing on short-term profitability improvement rather than long-term growth. In response, KAKAO Mobility employees are actively encouraging their co-workers to join the union, saying, “It is absolutely impossible to just sell it.” Meanwhile, as the agitation of the employees grew, CEO Ryu Geung-sun plans to participate in 'All Hands', a meeting for employees held this afternoon, to reveal his position on the sale rumors. All Hands is a monthly meeting for KAKAO Mobility employees. It was originally held online, but it is known that the event will be held online and offline at the same time in response to the union's request. Digging a hawk's grave is his specialty = Gaekao."
2022.06.17 17:02,cacao,"Ant Ham's target is 120,000 strategic revisions... Then the ants that disappeared after 150,000...?"
2022.06.17 17:03,cacao,"KAKAO is now becoming a value stock with a per 16~19 times~~ If you give a dividend, it will graduate from a growth stock and become a value stock. Now, stop-loss time is absolutely not in fear. If you hold on to it for a year or two, you will laugh. Beomsu is still trying to play with the stock market. Losing trust in the market is the biggest blow to the stock price recovery."
2022.06.17 17:03,cacao,"The placenta is over 100,000, but the placenta is going to go to the goal."
2022.06.17 17:05,cacao,"Fair price...29,000 won"
2022.06.17 17:09,cacao,Take care of your water
2022.06.17 17:19,cacao,"100 won people, 100 won away, okay, don't do it, here, cut it in half,,,, be careful, be careful with Chinese sake"
2022.06.17 17:23,cacao,"U.S. futures rise, end of decline"
2022.06.17 17:44,cacao,[Analysis of undervalued stocks] Comparison of current prices from highs of companies with top market caps (2022.06.17) https://m.blog.naver.com/behine/222776809369
2022.06.17 17:44,cacao,"The more I experience the Yun government, the more I realize the vacancy of Mr. Moon Jae-in.. I miss him, sir.."
2022.06.17 17:51,cacao,"Even when the interest rate goes up, it is the leading one. Then, Chunbo Eco PRO BM R&F is the lead. KAKAO is already strong at 170,000 highs."
2022.06.17 17:59,cacao,"The fair price for Lee Joo-sik is 35,000 before the coronavirus and before the bank split... I think 13,000 won is a fair price."
2022.06.17 17:59,cacao,"After all, when you climb a mountain, when you come down from the top, you go downhill after resting ㆍㆍㅋ"
2022.06.17 18:07,cacao,"I'll live at this time, I'll go into 60,100 won!"
2022.06.17 18:09,cacao,"brothers. . Seriously ask, I'm going to ride in the water, but I think I'll have to hold it for a long time. Do I put money in something else and get some water on the 17th floor? That's the problem."
2022.06.17 18:15,cacao,"Will the legendary peak of 170,000 won come? I have 0 shares."
2022.06.17 18:34,cacao,"Look at cherry blossoms, maybe there's a hole in your brain, or from the peak to the point where you're screaming to buy KAKAO, you're really terrified. People ..... Aigoo Tree Abitabul Guanyin Bodhisattva Guan Yin Bodhisattva..."
2022.06.17 18:34,cacao,"Yu-Aeng-Doo Reverse Theory Our cherry-made ham of 72,000 won is the bottom. Then it's not the bottom."
2022.06.17 19:02,cacao,What kind of large-cap stocks have been falling all over the place for 8 days.
2022.06.17 19:41,cacao,Can you hear the KAKAO song?
2022.06.17 19:43,cacao,Youngdu Today is live YouTube and again the leader of Jewish capital keke I'm really pissed off keke I believe the chairman after seeing the comments keke It's really funny...
2022.06.17 19:51,cacao,[Reply to deleted post] This is class leader Lee~~~~~~~~~~~~~~~ `Lee class leader has been calling for 2 years to never buy KAKAO~~~~~~~ hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha Guess you're 100% right~~ Why are you buying the evil company KAKAO~~~~ hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha
2022.06.17 20:04,cacao,"Don't even look at me until next year. See you next year at 30,000 won."
2022.06.17 20:22,cacao,Let's take a look at the KAKAO stock price manipulation system.
2022.06.17 20:26,cacao,All stock price declines are a mistake in short selling. Bad guy short selling should be short selling. This is going to ruin the country. Yongsan wild boar barking. They said they decided to resell it later after buying the short sale price. This is not the case OOO
2022.06.17 20:35,cacao,"Economic broadcasting anchor said something like stock manipulation I lost my loss after only 50,000 at this sound, why did I stay away from Samsung"
2022.06.17 20:50,cacao,"ㅋ It's okay to throw a rip off of this, and it makes me feel better when the ants run at me."
2022.06.17 20:51,cacao,"If you don't know, just look at the market gun. Is it normal?"
2022.06.17 20:56,cacao,The imminent imminent of the second IMF is terrifying. Those days are really coming.
2022.06.17 21:02,cacao,I quietly asked the uncle sitting in the seat next to the bus if there was a fire in the house.
2022.06.17 21:04,cacao,Congrats on working 4 days Monday 4th working day commemorative award
2022.06.17 21:09,cacao,"Kaka ""Oh, the staff will be nice""... 4 days a week will be introduced from next month."
2022.06.17 21:52,cacao,"Biweekly four-day workweek, employee union membership increased during discussion on KAKAO Mobility sale.. KAKAO Entertainment considered acquiring SM and listed on NASDAQ It seems that it will be difficult to sell the company in the future due to the labor union issue.. With the employees who belong to KAKAO and want to live a comfortable life (?), I see nothing but ruins in the future."
2022.06.17 22:22,cacao,https://youtube.com/shorts/IeTsM9K9iII?feature=share!!!
2022.06.17 22:37,cacao,"I think I'll raise it a little at the beginning of next week and push it down to 60,000 seconds in the second half."
2022.06.17 22:41,cacao,"Aim for the shortest point in short selling: Selling at the upper limit and buying at the upper limit will rise anyway, so the stock price is meaningless. It is time to increase the number of stocks. Buy n shares at the above quote price that collects the quantity! ※Unlike GameStop driving out short selling with aggressive buy (market price), we need to make short sellers retreat by themselves with defensive buy (uptake price). short) ||||||||||| —————————————————— above) |||||||||||||||||| ※ Lowest point in the waiting window for short selling) ||||||||||||| The reason why short selling is possible without holding stock is because the timing of a sell order for stocks and the actual settlement time are different. Short selling seeks to secure a quantity that is cheaper than the time of the sell order by using this time difference. In other words, they want to hand over the flesh (the initial quantity) and the bones (the surrendered item). This is how it works. First, the quantity waiting for a simultaneous quote is signed in the order of price>time>quantity, so a large number of purchases are queued for loading. Second, we short-sell to reach the lowest point to be concluded) |||||| ??Third, take the offering for surrender at the lowest point and fill in the upper bid) ||||||| In short selling, as much as the purchase volume has been digested, the higher price of the surrendered property that exceeds the initial volume) ||||| must be collected in So, how many times do you fill in the waiting list, but after that, the ants stick around? There are situations in which you need to lower the price further or raise it sharply. What is clear is that short sales must also be repaid when the actual settlement is reached. ? Currently, short sellers do not receive as much surrendered property as the initial volume they handed over. ??A short sale that does not secure a cheaper amount (a surrendered sale) than the borrowed stock (initial amount) will result in a definite loss. The repayment deadline is approaching, and if the surrendered property is insufficient compared to the initial volume, it will be quite frustrating, right? Please don't forget. From the point of view of short selling, it is more difficult to brush off 'ants sticking to the top of the low by one week' than 'ants waiting for 100 weeks at the bottom'. Resurrection of the securities crime amalgamation unit “Strict Investigation Notice”: https://news.v.daum.net/v/20220517184302034?x_trkm=t Han2Yeon proposes improvement plan for short selling system to takeover committee: http://naver.me/ FjxS4X9T [Exclusive] Ministry of Justice, “Illegal short selling, severe punishment for stock price manipulation”: v/EPGaP63QLm"
2022.06.17 22:51,cacao,"Stock market bubble @ index short-term rebound section Kazuah~~ Khahahaha Did you say that the bubble burst for 3 months? I bought the spot and the lever today to reduce the proportion of goblets and aim for a short-term rebound. But that doesn't mean the downturn is over. 2400 is just to make the last ants frog soup at the psychological support line. .. Is there anyone who swears at my posts, gets bitten, or keeps getting wet? This year is the year of securing cash and betting down."
2022.06.17 23:02,cacao,"When the IMF comes, you know the interest rate on the loan is 20%, right? The country doesn't even file for bankruptcy. It's just that I can't pay it back."
2022.06.17 23:38,cacao,"There is no rebound until 50,000 comes."
2022.06.17 23:41,cacao,Beware YouTubers hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha
2022.06.17 23:52,cacao,Nasdaq is going down ㅠㅠ
2022.06.18 00:13,cacao,"This is all because of the family. KAKAO acquired another company and is making a living out of growth, but the government put a brake on it last year. Thanks to Interpark too, how many things did KAKAO develop their own business after taking it from Yanolja and losing its growth momentum? KAKAO Mobility is also in the market to be sold."
2022.06.18 00:13,cacao,Why is KAKAO's stock price soaring? Maybe the emojis are not selling well because of the recession?
2022.06.18 01:10,cacao,"Employees work 4 days a week. The stock market is 5 days a week. Let KAKAO stocks trade only 4 days a week. The company is filthy, but stocks are traded, so we can't meet. Haha. The ants have a bonus party with money and there's nothing to do. Pick up some Rado and give it to the ants"
2022.06.18 01:19,cacao,●●Hmm? Chimba~ 6. Were you thinking about Manon? See the chart? Was it 4 million? Ooooooooooooooooooooooooooooooooooooooooooo
2022.06.18 02:04,cacao,"Babtings Bosch KAKAO is full of ants for 23,000 won. You are forming a cluster. The bottom is still far away. Whoever liked it, they dragged it all up and up. Learn how to count money first. He admits it. Don't just see what I want to see. You should know how to listen"
2022.06.18 08:00,cacao,It's good news.
2022.06.18 08:07,cacao,"It's a downgrade reservation, the state makes Lee Ji-kyung and works four days a week. Don't like to play, lumberjack"
2022.06.18 08:08,cacao,"A company that has lost its equity in Iran, the corporate portal for corruption. Bring it back."
2022.06.18 08:23,cacao,"Reasons for selling Mobility KAKAO received 630.7 billion won from TPG as a condition of ipo of KAKAO Mobility, and there are many articles saying that if it does not go public within this year, it will recover the investment. The problem is that the government has made public statements several times to prevent the spin-off listing, and above all, even if the financial authorities allow it, it is very difficult to successfully carry out the current financial crisis + KAKAO Octopus listing and the negative image of shareholder protection overlap. observation is dominant. Then, as KAKAO, the remaining hand is to sell the mobility and return the investment. In order to return that investment (I don't know if the contract is to collect interest or not), KAKAO must eventually raise cash. I think I'll probably sell the KAKAO stock and give it back. Even if you return it with the cash you have, the stock price will fall in some way because it will be forgotten from the performance. The share price has already been cut by almost 1/3, and the management will feel pressure, so the rest of the hand is sold. But again, the private equity fund MBK is the place to negotiate the sale. Everyone knows where it is. Oh, and looking at KAKAO, there is one more big issue in the fall. That's next..."
